,Content,Label
826,"My brother and myself convinced my mom to see it, and she [wanted to] see it because it was health's last proformance.",Fulfilled
827,My parents decided as a housewarming present they [wanted to] give us a grill.,Fulfilled
828,"Had a minor anxiety attack last night - not enough to call my mommy at 2 in the morning (though I might've if I knew they were at home), but enough that I spent the night on the couch because my stomach was all knotted up and I [wanted to] be closer to the bathroom just in case.",Fulfilled
829,So a few minutes passed of like awkward painful silence and he [wanted to] know if I was jealous I was like.,Fulfilled
830,Since I've been home these past couple of weeks I've really [wanted to] hang out w/ Ashton alot so we can catch up and everything... but no matter how much she says she misses me when I'm away...,Fulfilled
831,"C [wanted to] go downtown to the cemetery where her dad is buried, which we did after doing several laps around downtown trying to remember where the cemetery is.",Fulfilled
832,"Here's hoping I can catch up some sleep tonight, I still remember myself when I was at uni I could sleep for 14 hours sometime, and when I [wanted to] sleep I slept, now, I'll be lucky to get in 7 hours a night, what is happening aint exactly clear...",Fulfilled
833,Ha! The trip to the panty store took like twice as long because of the interrupting phone call in the middle and then the party on the other line [wanted to] talk to someone who was at the house and not with me panty shopping.,Unfulfilled
834,I think they said he listed 29 policies he [wanted to] take on while President.,Unknown
835,Like tonight the Olympics were on & the rest of us were all talking and having a good time & all she [wanted to] do was watch it.,Fulfilled
836,"Jan, who was hungry, tired and in no mood to walk a long way after our busy weekend, [wanted to] know when we were going to eat and how far we needed to walk.",Unfulfilled
837,"I [wanted to] shoot it over the garden wall with a bow and arrow but we didn't have one since we aren't Alaina circa 1997, so I settled for a crudely folded paper airplane.",Unfulfilled
838,"I could always go back to Mexico or take my explorations further south... always [wanted to] go to Peru, Chile, and Argentina. ok, I really just want to travel the world.",Unfulfilled
839,"At one point, about 6 local high school kids [wanted to] come down and join me.",Unfulfilled
840,I was not convinced that this was going to be a vacation that I really [wanted to] go on.,Fulfilled
841,We were just reaching the Brandenburg Gate when Maggie saw a statue that she really [wanted to] look at.,Fulfilled
842,Her doctor [wanted to] do an ultrasound since he was due today and was showing no real natural signs of wanting to be born and join us.,Fulfilled
843,"A shame, because I [wanted to] get ""DO not machine wash"" engraved on its back.",Unfulfilled
844,He never [wanted to] get drunk with me??,Unknown
845,"It was a shitty flight, but I the prices were going up quickly so I [wanted to] get those tickets before they went too high.",Fulfilled
846,Today I just haven't [wanted to] do anything.,Fulfilled
847,After meeting some friends we took over an video room and played videos that we [wanted to] watch and I got to crash in someones room and that really saved me.,Fulfilled
848,"My dad was at the top of the stairs, and acted like he didn't see anything, and then Dean asked if I [wanted to] go for a walk.",Fulfilled
849,We [wanted to] get to the Eiffel Tower early to avoid lines and to try and make up for lost time.,Unfulfilled
850,"Really, I just [wanted to] show off the shirt idea.",Fulfilled
851,I just [wanted to] see them in person cuz im questioning that elephant print...,Unfulfilled
852,"Linnea went ""swimming"" in a small inflatable pool in our backyard today and Alyssa thought it looked like fun and [wanted to] join her.",Fulfilled
853,He asked if I [wanted to] go to any special place I [wanted to] take a guy...,Unfulfilled
854,"It has always kind of happened, but I [wanted to] and now I feel bad that I didn't.",Unfulfilled
855,I [wanted to] see the Brit Track but it conflicted timewise and walking time wise .,Unfulfilled
856,"Affirming my suspicions that the 2000 Cavalier Convertible is a highly coveted piece of auto engineering, the guy said that he loved the model and [wanted to] know if I was going to stupidly get rid of her.",Fulfilled
857,He was able to tell us he [wanted to] go for a ride in the car.,Fulfilled
858,Tofanelli tried to have a heart to heart with me and it was so awkward and the way I responded to all his questions was in an awkward way so it was just majorly awkward and I could tell tofanelli was gettign feeling akward and dumb for even striking up a conversation with me not that I wanted him to be? and he just basically [wanted to] see how I was doing and to see if it was true that I wasnt debating as whether to do water polo this year or not idk who knew or told him?,Fulfilled
859,"Anyway I was cuddling in bed watching this documentary on cockroaches (ew) on Nat Geo, when my mom and sister came in and asked me if I [wanted to] join them for shopping.",Fulfilled
860,"I wasn't with my parents and it was kinda running late, so I [wanted to] buy some forgiveness food.",Fulfilled
861,"For a long time I [wanted to] know who she was and in turn, who was I.",Unknown
862,"I think I just [wanted to] eat something, for the sake of eating something.",Unfulfilled
863,I knew he [wanted to] be cremated and I knew where he wanted his ashes scattered.,Unknown
864,And I just [wanted to] go home.,Unfulfilled
865,Basically I [wanted to] be able to share a little fiction and check out some fiction... So here's hoping for fun!,Unknown
866,I [wanted to] write about seeing Carrie Fisher I.e.,Fulfilled
867,Shereen invited me out for drinks tonight I [wanted to] go.,Unfulfilled
868,"God only knew he remove me from this were very considerate, she message he sends you about the lack of [wanted to] hit him.",Unknown
869,"I was excited to go, in a way, because I was ready to get away from Victoria and all the drama it holds for awhile, then when I got there all I [wanted to] do was come home.",Unfulfilled
870,"When I was a teen, I [wanted to] move so bad I could taste it.",Unfulfilled
871,"Somehow at a point, I realized that I could pave a smoother way for the late-comers; at a point, I [wanted to] make the most out of the stay for me and others; at a point, I believed we, as the students, should have a say in our own studies.",Fulfilled
872,Friday night I [wanted to] go up to Auburn to see Jake play in his band competition so Jordan came to pick me up so we could go together.,Fulfilled
873,I [wanted to] paste this here for my own personal reference.,Fulfilled
874,"They even said he'd be very good and conducive to agility training if I ever [wanted to] do more with him some day, but that's not really on my ""to do"" list right now.",Unfulfilled
875,My mom took me into Vicotoria's secret because she [wanted to] look for a good bra.,Fulfilled
876,"Luckily I remembered there was a separate stop-cock for the boiler, so cold water has been restored to the rest of the house - just no hot water and no Central heating... although I think the central heating is probably ok, if I [wanted to] risk turning the power back on to the boiler, because I think it's a sealed system and doesn't actually have mains connected, except when being filled/serviced.",Unknown
